genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
yeast	pseudosimplitigs	7	5	zeros	8192	8462	8192	270	201	1524	384	1908	1660	yeast.S_pseudosimplitigs.k_7.d_5.M_zeros
yeast	streaming	7	na	default	8192	23112	8192	14920	3785	6680	2512	9192	9340	yeast.S_streaming.k_7.d_na.M_default
yeast	streaming	7	na	ones	8192	23112	23106	6	1	6680	128	6808	6684	yeast.S_streaming.k_7.d_na.M_ones
yeast	streaming	7	na	runs	8192	23112	23106	6	1	6680	128	6808	6684	yeast.S_streaming.k_7.d_na.M_runs
yeast	streaming	7	na	zeros	8192	23112	8192	14920	3450	6680	2940	9620	9312	yeast.S_streaming.k_7.d_na.M_zeros
yeast	greedy	8	na	default	32896	33266	32896	370	127	9656	488	10144	10028	yeast.S_greedy.k_8.d_na.M_default
yeast	greedy	8	na	ones	32896	33266	33259	7	1	9656	136	9792	9664	yeast.S_greedy.k_8.d_na.M_ones
yeast	greedy	8	na	runs	32896	33266	33259	7	1	9656	136	9792	9664	yeast.S_greedy.k_8.d_na.M_runs
yeast	greedy	8	na	zeros	32896	33266	32896	370	237	9656	684	10340	10084	yeast.S_greedy.k_8.d_na.M_zeros
yeast	pseudosimplitigs	8	1	default	32896	34849	32896	1953	279	4264	520	4784	5036	yeast.S_pseudosimplitigs.k_8.d_1.M_default
yeast	pseudosimplitigs	8	1	ones	32896	34849	34842	7	1	4264	136	4400	4268	yeast.S_pseudosimplitigs.k_8.d_1.M_ones
yeast	pseudosimplitigs	8	1	runs	32896	34849	34842	7	1	4264	136	4400	4268	yeast.S_pseudosimplitigs.k_8.d_1.M_runs
yeast	pseudosimplitigs	8	1	zeros	32896	34849	32896	1953	469	4264	868	5132	5332	yeast.S_pseudosimplitigs.k_8.d_1.M_zeros
yeast	pseudosimplitigs	8	2	default	32896	34530	32896	1634	500	4600	808	5408	5496	yeast.S_pseudosimplitigs.k_8.d_2.M_default
yeast	pseudosimplitigs	8	2	ones	32896	34530	34523	7	1	4600	136	4736	4604	yeast.S_pseudosimplitigs.k_8.d_2.M_ones
yeast	pseudosimplitigs	8	2	runs	32896	34530	34523	7	1	4600	136	4736	4604	yeast.S_pseudosimplitigs.k_8.d_2.M_runs
yeast	pseudosimplitigs	8	2	zeros	32896	34530	32896	1634	517	4600	912	5512	5576	yeast.S_pseudosimplitigs.k_8.d_2.M_zeros
yeast	pseudosimplitigs	8	3	default	32896	34269	32896	1373	747	4724	1084	5808	5644	yeast.S_pseudosimplitigs.k_8.d_3.M_default
yeast	pseudosimplitigs	8	3	ones	32896	34269	34262	7	1	4724	136	4860	4732	yeast.S_pseudosimplitigs.k_8.d_3.M_ones
yeast	pseudosimplitigs	8	3	runs	32896	34269	34262	7	1	4724	136	4860	4732	yeast.S_pseudosimplitigs.k_8.d_3.M_runs
yeast	pseudosimplitigs	8	3	zeros	32896	34269	32896	1373	638	4724	1040	5764	5460	yeast.S_pseudosimplitigs.k_8.d_3.M_zeros
yeast	pseudosimplitigs	8	4	default	32896	34329	32896	1433	888	4648	1168	5816	5676	yeast.S_pseudosimplitigs.k_8.d_4.M_default
yeast	pseudosimplitigs	8	4	ones	32896	34329	34322	7	1	4648	136	4784	4656	yeast.S_pseudosimplitigs.k_8.d_4.M_ones
yeast	pseudosimplitigs	8	4	runs	32896	34329	34322	7	1	4648	136	4784	4656	yeast.S_pseudosimplitigs.k_8.d_4.M_runs
yeast	pseudosimplitigs	8	4	zeros	32896	34329	32896	1433	800	4648	1112	5760	5656	yeast.S_pseudosimplitigs.k_8.d_4.M_zeros
yeast	pseudosimplitigs	8	5	default	32896	34339	32896	1443	905	4668	1196	5864	5732	yeast.S_pseudosimplitigs.k_8.d_5.M_default
yeast	pseudosimplitigs	8	5	ones	32896	34339	34332	7	1	4668	136	4804	4672	yeast.S_pseudosimplitigs.k_8.d_5.M_ones
yeast	pseudosimplitigs	8	5	runs	32896	34339	34332	7	1	4668	136	4804	4672	yeast.S_pseudosimplitigs.k_8.d_5.M_runs
yeast	pseudosimplitigs	8	5	zeros	32896	34339	32896	1443	825	4668	1140	5808	5680	yeast.S_pseudosimplitigs.k_8.d_5.M_zeros
yeast	streaming	8	na	default	32896	98104	32896	65208	14949	27072	9428	36500	37708	yeast.S_streaming.k_8.d_na.M_default
yeast	streaming	8	na	ones	32896	98104	98097	7	1	27072	152	27224	27076	yeast.S_streaming.k_8.d_na.M_ones
yeast	streaming	8	na	runs	32896	98104	98097	7	1	27072	152	27224	27076	yeast.S_streaming.k_8.d_na.M_runs
yeast	streaming	8	na	zeros	32896	98104	32896	65208	13763	27072	11060	38132	37548	yeast.S_streaming.k_8.d_na.M_zeros
yeast	greedy	9	na	default	131071	131113	131071	42	6	36836	180	37016	36868	yeast.S_greedy.k_9.d_na.M_default
yeast	greedy	9	na	ones	131071	131113	131105	8	1	36836	156	36992	36844	yeast.S_greedy.k_9.d_na.M_ones
yeast	greedy	9	na	runs	131071	131113	131105	8	1	36836	156	36992	36844	yeast.S_greedy.k_9.d_na.M_runs
yeast	greedy	9	na	zeros	131071	131113	131071	42	22	36836	260	37096	36876	yeast.S_greedy.k_9.d_na.M_zeros
yeast	pseudosimplitigs	9	1	default	131071	136639	131071	5568	696	12280	1056	13336	14620	yeast.S_pseudosimplitigs.k_9.d_1.M_default
yeast	pseudosimplitigs	9	1	ones	131071	136639	136630	9	2	12280	164	12444	12300	yeast.S_pseudosimplitigs.k_9.d_1.M_ones
yeast	pseudosimplitigs	9	1	runs	131071	136639	136630	9	2	12280	164	12444	12300	yeast.S_pseudosimplitigs.k_9.d_1.M_runs
yeast	pseudosimplitigs	9	1	zeros	131071	136639	131071	5568	1241	12280	2180	14460	15380	yeast.S_pseudosimplitigs.k_9.d_1.M_zeros
yeast	pseudosimplitigs	9	2	default	131071	134312	131071	3241	917	11992	1456	13448	15356	yeast.S_pseudosimplitigs.k_9.d_2.M_default
yeast	pseudosimplitigs	9	2	ones	131071	134312	134303	9	2	11992	160	12152	11764	yeast.S_pseudosimplitigs.k_9.d_2.M_ones
yeast	pseudosimplitigs	9	2	runs	131071	134312	134303	9	2	11992	160	12152	11764	yeast.S_pseudosimplitigs.k_9.d_2.M_runs
yeast	pseudosimplitigs	9	2	zeros	131071	134312	131071	3241	944	11992	1696	13688	14864	yeast.S_pseudosimplitigs.k_9.d_2.M_zeros
yeast	pseudosimplitigs	9	3	default	131071	133507	131071	2436	1258	11504	1964	13468	13528	yeast.S_pseudosimplitigs.k_9.d_3.M_default
yeast	pseudosimplitigs	9	3	ones	131071	133507	133498	9	2	11504	160	11664	11484	yeast.S_pseudosimplitigs.k_9.d_3.M_ones
yeast	pseudosimplitigs	9	3	runs	131071	133507	133498	9	2	11504	160	11664	11484	yeast.S_pseudosimplitigs.k_9.d_3.M_runs
yeast	pseudosimplitigs	9	3	zeros	131071	133507	131071	2436	1068	11504	1852	13356	13636	yeast.S_pseudosimplitigs.k_9.d_3.M_zeros
yeast	pseudosimplitigs	9	4	default	131071	134685	131071	3614	2520	12660	2904	15564	16436	yeast.S_pseudosimplitigs.k_9.d_4.M_default
yeast	pseudosimplitigs	9	4	ones	131071	134685	134676	9	2	12660	160	12820	12508	yeast.S_pseudosimplitigs.k_9.d_4.M_ones
yeast	pseudosimplitigs	9	4	runs	131071	134685	134676	9	2	12660	160	12820	12508	yeast.S_pseudosimplitigs.k_9.d_4.M_runs
yeast	pseudosimplitigs	9	4	zeros	131071	134685	131071	3614	2508	12660	3076	15736	16664	yeast.S_pseudosimplitigs.k_9.d_4.M_zeros
yeast	pseudosimplitigs	9	5	default	131071	134052	131071	2981	2127	12924	2744	15668	16716	yeast.S_pseudosimplitigs.k_9.d_5.M_default
yeast	pseudosimplitigs	9	5	ones	131071	134052	134043	9	2	12924	164	13088	12956	yeast.S_pseudosimplitigs.k_9.d_5.M_ones
yeast	pseudosimplitigs	9	5	runs	131071	134052	134043	9	2	12924	164	13088	12956	yeast.S_pseudosimplitigs.k_9.d_5.M_runs
yeast	pseudosimplitigs	9	5	zeros	131071	134052	131071	2981	2148	12924	3436	16360	17292	yeast.S_pseudosimplitigs.k_9.d_5.M_zeros
yeast	streaming	9	na	default	131071	412917	131071	281846	59196	111884	36632	148516	153844	yeast.S_streaming.k_9.d_na.M_default
yeast	streaming	9	na	ones	131071	412917	412906	11	4	111884	216	112100	111924	yeast.S_streaming.k_9.d_na.M_ones
yeast	streaming	9	na	runs	131071	412917	412906	11	4	111884	216	112100	111924	yeast.S_streaming.k_9.d_na.M_runs
yeast	streaming	9	na	zeros	131071	412917	131071	281846	55058	111884	43108	154992	152976	yeast.S_streaming.k_9.d_na.M_zeros
yeast	greedy	10	na	default	521542	526471	521542	4929	2604	145436	7240	152676	150056	yeast.S_greedy.k_10.d_na.M_default
yeast	greedy	10	na	ones	521542	526471	524157	2314	1940	145436	5620	151056	149348	yeast.S_greedy.k_10.d_na.M_ones
yeast	greedy	10	na	runs	521542	526471	524076	2395	1893	145436	5616	151052	148796	yeast.S_greedy.k_10.d_na.M_runs
yeast	greedy	10	na	zeros	521542	526471	521542	4929	3515	145436	8592	154028	151472	yeast.S_greedy.k_10.d_na.M_zeros
yeast	pseudosimplitigs	10	1	default	521542	560881	521542	39339	4371	69364	6256	75620	80520	yeast.S_pseudosimplitigs.k_10.d_1.M_default
yeast	pseudosimplitigs	10	1	ones	521542	560881	558616	2265	1948	69364	4312	73676	72116	yeast.S_pseudosimplitigs.k_10.d_1.M_ones
yeast	pseudosimplitigs	10	1	runs	521542	560881	556960	3921	1473	69364	4184	73548	72000	yeast.S_pseudosimplitigs.k_10.d_1.M_runs
yeast	pseudosimplitigs	10	1	zeros	521542	560881	521542	39339	7663	69364	11384	80748	84452	yeast.S_pseudosimplitigs.k_10.d_1.M_zeros
yeast	pseudosimplitigs	10	2	default	521542	543936	521542	22394	6786	61864	9560	71424	73496	yeast.S_pseudosimplitigs.k_10.d_2.M_default
yeast	pseudosimplitigs	10	2	ones	521542	543936	542001	1935	1831	61864	4540	66404	64564	yeast.S_pseudosimplitigs.k_10.d_2.M_ones
yeast	pseudosimplitigs	10	2	runs	521542	543936	541792	2144	1754	61864	4548	66412	64620	yeast.S_pseudosimplitigs.k_10.d_2.M_runs
yeast	pseudosimplitigs	10	2	zeros	521542	543936	521542	22394	7058	61864	10348	72212	73620	yeast.S_pseudosimplitigs.k_10.d_2.M_zeros
yeast	pseudosimplitigs	10	3	default	521542	539392	521542	17850	8257	62452	10984	73436	74284	yeast.S_pseudosimplitigs.k_10.d_3.M_default
yeast	pseudosimplitigs	10	3	ones	521542	539392	537545	1847	1750	62452	4372	66824	64980	yeast.S_pseudosimplitigs.k_10.d_3.M_ones
yeast	pseudosimplitigs	10	3	runs	521542	539392	537470	1922	1717	62452	4388	66840	64972	yeast.S_pseudosimplitigs.k_10.d_3.M_runs
yeast	pseudosimplitigs	10	3	zeros	521542	539392	521542	17850	7997	62452	10972	73424	74080	yeast.S_pseudosimplitigs.k_10.d_3.M_zeros
yeast	pseudosimplitigs	10	4	default	521542	537835	521542	16293	8728	61680	11556	73236	73108	yeast.S_pseudosimplitigs.k_10.d_4.M_default
yeast	pseudosimplitigs	10	4	ones	521542	537835	535977	1858	1747	61680	4272	65952	63716	yeast.S_pseudosimplitigs.k_10.d_4.M_ones
yeast	pseudosimplitigs	10	4	runs	521542	537835	535938	1897	1728	61680	4288	65968	63712	yeast.S_pseudosimplitigs.k_10.d_4.M_runs
yeast	pseudosimplitigs	10	4	zeros	521542	537835	521542	16293	8383	61680	11624	73304	73128	yeast.S_pseudosimplitigs.k_10.d_4.M_zeros
yeast	pseudosimplitigs	10	5	default	521542	537921	521542	16379	9331	61452	11820	73272	74416	yeast.S_pseudosimplitigs.k_10.d_5.M_default
yeast	pseudosimplitigs	10	5	ones	521542	537921	536081	1840	1737	61452	4280	65732	63692	yeast.S_pseudosimplitigs.k_10.d_5.M_ones
yeast	pseudosimplitigs	10	5	runs	521542	537921	536043	1878	1710	61452	4288	65740	63844	yeast.S_pseudosimplitigs.k_10.d_5.M_runs
yeast	pseudosimplitigs	10	5	zeros	521542	537921	521542	16379	9374	61452	12720	74172	74956	yeast.S_pseudosimplitigs.k_10.d_5.M_zeros
yeast	streaming	10	na	default	521542	1724357	521542	1202815	233818	457436	147552	604988	630768	yeast.S_streaming.k_10.d_na.M_default
yeast	streaming	10	na	ones	521542	1724357	1717392	6965	6083	457436	12052	469488	465192	yeast.S_streaming.k_10.d_na.M_ones
yeast	streaming	10	na	runs	521542	1724357	1671927	52430	3642	457436	10660	468096	466328	yeast.S_streaming.k_10.d_na.M_runs
yeast	streaming	10	na	zeros	521542	1724357	521542	1202815	219546	457436	172648	630084	627280	yeast.S_streaming.k_10.d_na.M_zeros
yeast	greedy	11	na	default	1865531	1988683	1865531	123152	71428	544732	97340	642072	624372	yeast.S_greedy.k_11.d_na.M_default
yeast	greedy	11	na	ones	1865531	1988683	1921644	67039	52236	544732	75784	620516	599496	yeast.S_greedy.k_11.d_na.M_ones
yeast	greedy	11	na	runs	1865531	1988683	1917468	71215	49827	544732	75648	620380	599568	yeast.S_greedy.k_11.d_na.M_runs
yeast	greedy	11	na	zeros	1865531	1988683	1865531	123152	87019	544732	103252	647984	630972	yeast.S_greedy.k_11.d_na.M_zeros
yeast	pseudosimplitigs	11	1	default	1865531	2585331	1865531	719800	71980	572008	69588	641596	667112	yeast.S_pseudosimplitigs.k_11.d_1.M_default
yeast	pseudosimplitigs	11	1	ones	1865531	2585331	2407095	178236	112707	572008	116864	688872	675288	yeast.S_pseudosimplitigs.k_11.d_1.M_ones
yeast	pseudosimplitigs	11	1	runs	1865531	2585331	2244726	340605	57046	572008	92592	664600	658036	yeast.S_pseudosimplitigs.k_11.d_1.M_runs
yeast	pseudosimplitigs	11	1	zeros	1865531	2585331	1865531	719800	119652	572008	131072	703080	714560	yeast.S_pseudosimplitigs.k_11.d_1.M_zeros
yeast	pseudosimplitigs	11	2	default	1865531	2222053	1865531	356522	114170	452092	97048	549140	558368	yeast.S_pseudosimplitigs.k_11.d_2.M_default
yeast	pseudosimplitigs	11	2	ones	1865531	2222053	2117800	104253	78848	452092	86616	538708	523524	yeast.S_pseudosimplitigs.k_11.d_2.M_ones
yeast	pseudosimplitigs	11	2	runs	1865531	2222053	2071613	150440	60874	452092	81788	533880	523668	yeast.S_pseudosimplitigs.k_11.d_2.M_runs
yeast	pseudosimplitigs	11	2	zeros	1865531	2222053	1865531	356522	117441	452092	104184	556276	562164	yeast.S_pseudosimplitigs.k_11.d_2.M_zeros
yeast	pseudosimplitigs	11	3	default	1865531	2127552	1865531	262021	119831	426900	101248	528148	525236	yeast.S_pseudosimplitigs.k_11.d_3.M_default
yeast	pseudosimplitigs	11	3	ones	1865531	2127552	2042485	85067	69574	426900	78840	505740	491432	yeast.S_pseudosimplitigs.k_11.d_3.M_ones
yeast	pseudosimplitigs	11	3	runs	1865531	2127552	2024336	103216	62057	426900	77740	504640	491080	yeast.S_pseudosimplitigs.k_11.d_3.M_runs
yeast	pseudosimplitigs	11	3	zeros	1865531	2127552	1865531	262021	119727	426900	102664	529564	526092	yeast.S_pseudosimplitigs.k_11.d_3.M_zeros
yeast	pseudosimplitigs	11	4	default	1865531	2100265	1865531	234734	122819	418680	103268	521948	515048	yeast.S_pseudosimplitigs.k_11.d_4.M_default
yeast	pseudosimplitigs	11	4	ones	1865531	2100265	2021426	78839	65918	418680	75740	494420	478756	yeast.S_pseudosimplitigs.k_11.d_4.M_ones
yeast	pseudosimplitigs	11	4	runs	1865531	2100265	2011582	88683	61421	418680	75552	494232	479532	yeast.S_pseudosimplitigs.k_11.d_4.M_runs
yeast	pseudosimplitigs	11	4	zeros	1865531	2100265	1865531	234734	122459	418680	105420	524100	517352	yeast.S_pseudosimplitigs.k_11.d_4.M_zeros
yeast	pseudosimplitigs	11	5	default	1865531	2094562	1865531	229031	129349	414364	106516	520880	513988	yeast.S_pseudosimplitigs.k_11.d_5.M_default
yeast	pseudosimplitigs	11	5	ones	1865531	2094562	2019276	75286	63728	414364	74108	488472	473932	yeast.S_pseudosimplitigs.k_11.d_5.M_ones
yeast	pseudosimplitigs	11	5	runs	1865531	2094562	2012667	81895	60339	414364	74116	488480	474724	yeast.S_pseudosimplitigs.k_11.d_5.M_runs
yeast	pseudosimplitigs	11	5	zeros	1865531	2094562	1865531	229031	129117	414364	109240	523604	518368	yeast.S_pseudosimplitigs.k_11.d_5.M_zeros
yeast	streaming	11	na	default	1865531	5605459	1865531	3739928	761872	1486416	524820	2011236	2066904	yeast.S_streaming.k_11.d_na.M_default
yeast	streaming	11	na	ones	1865531	5605459	5470881	134578	99510	1486416	134536	1620952	1598964	yeast.S_streaming.k_11.d_na.M_ones
yeast	streaming	11	na	runs	1865531	5605459	5202188	403271	57714	1486416	118932	1605348	1595036	yeast.S_streaming.k_11.d_na.M_runs
yeast	streaming	11	na	zeros	1865531	5605459	1865531	3739928	752103	1486416	582460	2068876	2062168	yeast.S_streaming.k_11.d_na.M_zeros
yeast	greedy	12	na	default	4774876	5498367	4774876	723491	396099	1493704	413688	1907392	1883632	yeast.S_greedy.k_12.d_na.M_default
yeast	greedy	12	na	ones	4774876	5498367	5152971	345396	245422	1493704	291844	1785548	1741400	yeast.S_greedy.k_12.d_na.M_ones
yeast	greedy	12	na	runs	4774876	5498367	5131531	366836	231697	1493704	289992	1783696	1740932	yeast.S_greedy.k_12.d_na.M_runs
yeast	greedy	12	na	zeros	4774876	5498367	4774876	723491	485649	1493704	433408	1927112	1905672	yeast.S_greedy.k_12.d_na.M_zeros
yeast	pseudosimplitigs	12	1	default	4774876	9132042	4774876	4357166	396106	2331748	295240	2626988	2795260	yeast.S_pseudosimplitigs.k_12.d_1.M_default
yeast	pseudosimplitigs	12	1	ones	4774876	9132042	7448308	1683734	804286	2331748	724096	3055844	3049808	yeast.S_pseudosimplitigs.k_12.d_1.M_ones
yeast	pseudosimplitigs	12	1	runs	4774876	9132042	6308739	2823303	351240	2331748	483764	2815512	2832720	yeast.S_pseudosimplitigs.k_12.d_1.M_runs
yeast	pseudosimplitigs	12	1	zeros	4774876	9132042	4774876	4357166	637294	2331748	604356	2936104	3015016	yeast.S_pseudosimplitigs.k_12.d_1.M_zeros
yeast	pseudosimplitigs	12	2	default	4774876	6979190	4774876	2204314	599884	1746508	402004	2148512	2223628	yeast.S_pseudosimplitigs.k_12.d_2.M_default
yeast	pseudosimplitigs	12	2	ones	4774876	6979190	6040133	939057	536467	1746508	477860	2224368	2207828	yeast.S_pseudosimplitigs.k_12.d_2.M_ones
yeast	pseudosimplitigs	12	2	runs	4774876	6979190	5627962	1351228	355172	1746508	393900	2140408	2146340	yeast.S_pseudosimplitigs.k_12.d_2.M_runs
yeast	pseudosimplitigs	12	2	zeros	4774876	6979190	4774876	2204314	621527	1746508	447564	2194072	2245744	yeast.S_pseudosimplitigs.k_12.d_2.M_zeros
yeast	pseudosimplitigs	12	3	default	4774876	6311438	4774876	1536562	647998	1563664	428060	1991724	2016644	yeast.S_pseudosimplitigs.k_12.d_3.M_default
yeast	pseudosimplitigs	12	3	ones	4774876	6311438	5613997	697441	461139	1563664	402720	1966384	1951864	yeast.S_pseudosimplitigs.k_12.d_3.M_ones
yeast	pseudosimplitigs	12	3	runs	4774876	6311438	5437038	874400	379341	1563664	373552	1937216	1932008	yeast.S_pseudosimplitigs.k_12.d_3.M_runs
yeast	pseudosimplitigs	12	3	zeros	4774876	6311438	4774876	1536562	649584	1563664	435196	1998860	2019132	yeast.S_pseudosimplitigs.k_12.d_3.M_zeros
yeast	pseudosimplitigs	12	4	default	4774876	6073862	4774876	1298986	658618	1506920	434296	1941216	1941560	yeast.S_pseudosimplitigs.k_12.d_4.M_default
yeast	pseudosimplitigs	12	4	ones	4774876	6073862	5478291	595571	424004	1506920	370196	1877116	1859776	yeast.S_pseudosimplitigs.k_12.d_4.M_ones
yeast	pseudosimplitigs	12	4	runs	4774876	6073862	5386484	687378	378606	1506920	358576	1865496	1851512	yeast.S_pseudosimplitigs.k_12.d_4.M_runs
yeast	pseudosimplitigs	12	4	zeros	4774876	6073862	4774876	1298986	657832	1506920	436884	1943804	1944364	yeast.S_pseudosimplitigs.k_12.d_4.M_zeros
yeast	pseudosimplitigs	12	5	default	4774876	5983981	4774876	1209105	659996	1495384	436908	1932292	1911316	yeast.S_pseudosimplitigs.k_12.d_5.M_default
yeast	pseudosimplitigs	12	5	ones	4774876	5983981	5429845	554136	407354	1495384	358884	1854268	1825320	yeast.S_pseudosimplitigs.k_12.d_5.M_ones
yeast	pseudosimplitigs	12	5	runs	4774876	5983981	5368930	615051	374695	1495384	353032	1848416	1821744	yeast.S_pseudosimplitigs.k_12.d_5.M_runs
yeast	pseudosimplitigs	12	5	zeros	4774876	5983981	4774876	1209105	664781	1495384	452276	1947660	1940168	yeast.S_pseudosimplitigs.k_12.d_5.M_zeros
yeast	streaming	12	na	default	4774876	10020399	4774876	5245523	1416453	2624436	1088712	3713148	3737508	yeast.S_streaming.k_12.d_na.M_default
yeast	streaming	12	na	ones	4774876	10020399	9788859	231540	148782	2624436	224548	2848984	2807972	yeast.S_streaming.k_12.d_na.M_ones
yeast	streaming	12	na	runs	4774876	10020399	9587680	432719	86378	2624436	192660	2817096	2788396	yeast.S_streaming.k_12.d_na.M_runs
yeast	streaming	12	na	zeros	4774876	10020399	4774876	5245523	1437030	2624436	1123684	3748120	3739284	yeast.S_streaming.k_12.d_na.M_zeros
yeast	greedy	13	na	default	8043635	9308956	8043635	1265321	667424	2464076	704108	3168184	3153164	yeast.S_greedy.k_13.d_na.M_default
yeast	greedy	13	na	ones	8043635	9308956	8772675	536281	331630	2464076	448660	2912736	2857828	yeast.S_greedy.k_13.d_na.M_ones
yeast	greedy	13	na	runs	8043635	9308956	8738991	569965	308677	2464076	441516	2905592	2852664	yeast.S_greedy.k_13.d_na.M_runs
yeast	greedy	13	na	zeros	8043635	9308956	8043635	1265321	805922	2464076	735276	3199352	3187700	yeast.S_greedy.k_13.d_na.M_zeros
yeast	pseudosimplitigs	13	1	default	8043635	16052651	8043635	8009016	667418	4152936	521300	4674236	4973556	yeast.S_pseudosimplitigs.k_13.d_1.M_default
yeast	pseudosimplitigs	13	1	ones	8043635	16052651	11635654	4416997	1516144	4152936	1383056	5535992	5550868	yeast.S_pseudosimplitigs.k_13.d_1.M_ones
yeast	pseudosimplitigs	13	1	runs	8043635	16052651	9738898	6313753	629471	4152936	842932	4995868	5031312	yeast.S_pseudosimplitigs.k_13.d_1.M_runs
yeast	pseudosimplitigs	13	1	zeros	8043635	16052651	8043635	8009016	1046799	4152936	1030180	5183116	5329124	yeast.S_pseudosimplitigs.k_13.d_1.M_zeros
yeast	pseudosimplitigs	13	2	default	8043635	12319879	8043635	4276244	976431	3177512	707252	3884764	4024460	yeast.S_pseudosimplitigs.k_13.d_2.M_default
yeast	pseudosimplitigs	13	2	ones	8043635	12319879	9896940	2422939	993293	3177512	913212	4090724	4073068	yeast.S_pseudosimplitigs.k_13.d_2.M_ones
yeast	pseudosimplitigs	13	2	runs	8043635	12319879	9113639	3206240	602154	3177512	686024	3863536	3886316	yeast.S_pseudosimplitigs.k_13.d_2.M_runs
yeast	pseudosimplitigs	13	2	zeros	8043635	12319879	8043635	4276244	1024907	3177512	791420	3968932	4070960	yeast.S_pseudosimplitigs.k_13.d_2.M_zeros
yeast	pseudosimplitigs	13	3	default	8043635	11127220	8043635	3083585	1115368	2860436	779924	3640360	3697720	yeast.S_pseudosimplitigs.k_13.d_3.M_default
yeast	pseudosimplitigs	13	3	ones	8043635	11127220	9324795	1802425	876472	2860436	779812	3640248	3616816	yeast.S_pseudosimplitigs.k_13.d_3.M_ones
yeast	pseudosimplitigs	13	3	runs	8043635	11127220	8961788	2165432	682671	2860436	681312	3541748	3544524	yeast.S_pseudosimplitigs.k_13.d_3.M_runs
yeast	pseudosimplitigs	13	3	zeros	8043635	11127220	8043635	3083585	1119795	2860436	794340	3654776	3702488	yeast.S_pseudosimplitigs.k_13.d_3.M_zeros
yeast	pseudosimplitigs	13	4	default	8043635	10576357	8043635	2532722	1153478	2719288	797072	3516360	3528432	yeast.S_pseudosimplitigs.k_13.d_4.M_default
yeast	pseudosimplitigs	13	4	ones	8043635	10576357	9115899	1460458	804427	2719288	706440	3425728	3401788	yeast.S_pseudosimplitigs.k_13.d_4.M_ones
yeast	pseudosimplitigs	13	4	runs	8043635	10576357	8934063	1642294	700489	2719288	664208	3383496	3366884	yeast.S_pseudosimplitigs.k_13.d_4.M_runs
yeast	pseudosimplitigs	13	4	zeros	8043635	10576357	8043635	2532722	1153596	2719288	799584	3518872	3531936	yeast.S_pseudosimplitigs.k_13.d_4.M_zeros
yeast	pseudosimplitigs	13	5	default	8043635	10350496	8043635	2306861	1166639	2667796	805660	3473456	3458588	yeast.S_pseudosimplitigs.k_13.d_5.M_default
yeast	pseudosimplitigs	13	5	ones	8043635	10350496	9051153	1299343	775438	2667796	677312	3345108	3314188	yeast.S_pseudosimplitigs.k_13.d_5.M_ones
yeast	pseudosimplitigs	13	5	runs	8043635	10350496	8937749	1412747	705212	2667796	655768	3323564	3298440	yeast.S_pseudosimplitigs.k_13.d_5.M_runs
yeast	pseudosimplitigs	13	5	zeros	8043635	10350496	8043635	2306861	1166899	2667796	806564	3474360	3460284	yeast.S_pseudosimplitigs.k_13.d_5.M_zeros
yeast	streaming	13	na	default	8043635	11362120	8043635	3318485	1315159	2949188	1134860	4084048	4071628	yeast.S_streaming.k_13.d_na.M_default
yeast	streaming	13	na	ones	8043635	11362120	11280249	81871	39540	2949188	81360	3030548	3009408	yeast.S_streaming.k_13.d_na.M_ones
yeast	streaming	13	na	runs	8043635	11362120	11232147	129973	20678	2949188	67540	3016728	3000364	yeast.S_streaming.k_13.d_na.M_runs
yeast	streaming	13	na	zeros	8043635	11362120	8043635	3318485	1326120	2949188	1143040	4092228	4075032	yeast.S_streaming.k_13.d_na.M_zeros
yeast	greedy	14	na	default	10095869	11042157	10095869	946288	502989	2880620	637700	3518320	3481296	yeast.S_greedy.k_14.d_na.M_default
yeast	greedy	14	na	ones	10095869	11042157	10745242	296915	153452	2880620	307272	3187892	3111728	yeast.S_greedy.k_14.d_na.M_ones
yeast	greedy	14	na	runs	10095869	11042157	10727571	314586	141122	2880620	299824	3180444	3107448	yeast.S_greedy.k_14.d_na.M_runs
yeast	greedy	14	na	zeros	10095869	11042157	10095869	946288	586409	2880620	658804	3539424	3503092	yeast.S_greedy.k_14.d_na.M_zeros
yeast	pseudosimplitigs	14	1	default	10095869	16634609	10095869	6538740	502980	4277040	492696	4769736	5013360	yeast.S_pseudosimplitigs.k_14.d_1.M_default
yeast	pseudosimplitigs	14	1	ones	10095869	16634609	12011411	4623198	1055027	4277040	1131948	5408988	5448012	yeast.S_pseudosimplitigs.k_14.d_1.M_ones
yeast	pseudosimplitigs	14	1	runs	10095869	16634609	10967350	5667259	488175	4277040	699672	4976712	5030648	yeast.S_pseudosimplitigs.k_14.d_1.M_runs
yeast	pseudosimplitigs	14	1	zeros	10095869	16634609	10095869	6538740	752271	4277040	865212	5142252	5274864	yeast.S_pseudosimplitigs.k_14.d_1.M_zeros
yeast	pseudosimplitigs	14	2	default	10095869	13540732	10095869	3444863	686231	3500840	655416	4156256	4243104	yeast.S_pseudosimplitigs.k_14.d_2.M_default
yeast	pseudosimplitigs	14	2	ones	10095869	13540732	11208716	2332016	651663	3500840	747420	4248260	4220388	yeast.S_pseudosimplitigs.k_14.d_2.M_ones
